$GPGGA,093819.00,2258.9245369,N,11321.6923556,E,5,09,3.2,52.9490,M,-6.0481,M,2.0,0000*60
$GPGGA,093820.00,2258.9244045,N,11321.6924454,E,5,09,3.2,53.0112,M,-6.0481,M,2.0,0000*65
$GPGGA,093821.00,2258.9242727,N,11321.6925416,E,5,09,3.2,53.0567,M,-6.0481,M,2.0,0000*60
$GPGGA,093822.00,2258.9242154,N,11321.6925864,E,5,09,3.2,53.0742,M,-6.0481,M,2.0,0000*6D
$GPGGA,093823.00,2258.9241264,N,11321.6927484,E,5,09,3.2,52.9101,M,-6.0481,M,2.0,0000*66
$GPGGA,093824.00,2258.9240069,N,11321.6928876,E,5,09,3.2,52.8508,M,-6.0481,M,2.0,0000*6D
$GPGGA,093825.00,2258.9240331,N,11321.6928767,E,5,09,3.2,52.8488,M,-6.0481,M,2.0,0000*64
$GPGGA,093826.00,2258.9240353,N,11321.6929126,E,5,09,3.2,52.7097,M,-6.0481,M,2.0,0000*64
$GPGGA,093827.00,2258.9240503,N,11321.6929124,E,5,09,3.2,52.6080,M,-6.0481,M,2.0,0000*63
$GPGGA,093828.00,2258.9241021,N,11321.6928811,E,5,09,3.2,52.4248,M,-6.0481,M,2.0,0000*62
$GPGGA,093829.00,2258.9241560,N,11321.6928240,E,5,09,3.2,52.3677,M,-6.0481,M,2.0,0000*62
$GPGGA,093830.00,2258.9242027,N,11321.6927752,E,5,09,3.2,52.3998,M,-6.0481,M,2.0,0000*68
$GPGGA,093831.00,2258.9242464,N,11321.6927474,E,5,09,3.2,52.3758,M,-6.0481,M,2.0,0000*6F
$GPGGA,093832.00,2258.9242576,N,11321.6927199,E,5,09,3.2,52.4127,M,-6.0481,M,2.0,0000*61
$GPGGA,093833.00,2258.9243135,N,11321.6926564,E,5,09,3.2,52.4847,M,-6.0481,M,2.0,0000*6A
$GPGGA,093834.00,2258.9243632,N,11321.6925854,E,5,09,3.2,52.6204,M,-6.0481,M,2.0,0000*6F
$GPGGA,093835.00,2258.9243835,N,11321.6925437,E,5,09,3.2,52.7612,M,-6.0481,M,2.0,0000*6C
$GPGGA,093836.00,2258.9244006,N,11321.6925498,E,5,09,3.2,52.7528,M,-6.0481,M,2.0,0000*6F
$GPGGA,093837.00,2258.9243746,N,11321.6925901,E,5,08,3.5,52.7361,M,-6.0481,M,2.0,0000*6A
$GPGGA,093838.00,2258.9243414,N,11321.6926009,E,5,08,3.5,52.7679,M,-6.0481,M,2.0,0000*6F
$GPGGA,093839.00,2258.9243072,N,11321.6926102,E,5,08,3.5,52.8310,M,-6.0481,M,2.0,0000*65
$GPGGA,093840.00,2258.9242678,N,11321.6926236,E,5,08,3.5,52.9089,M,-6.0481,M,2.0,0000*60
$GPGGA,093841.00,2258.9234442,N,11321.6937342,E,2,14,0.9,52.1075,M,-6.0480,M,2.0,0000*66
$GPGGA,093842.00,2258.9242409,N,11321.6926023,E,5,08,3.5,53.0189,M,-6.0481,M,2.0,0000*69
$GPGGA,093843.00,2258.9242592,N,11321.6925578,E,5,08,3.5,53.1566,M,-6.0481,M,2.0,0000*67
$GPGGA,093844.00,2258.9243056,N,11321.6925142,E,5,08,3.5,53.2504,M,-6.0481,M,2.0,0000*66
$GPGGA,093845.00,2258.9230076,N,11321.6938636,E,2,13,1.1,51.9854,M,-6.0479,M,2.0,0000*64
$GPGGA,093846.00,2258.9243389,N,11321.6924140,E,5,08,3.5,53.5633,M,-6.0481,M,2.0,0000*66
$GPGGA,093847.00,2258.9244038,N,11321.6922913,E,5,08,3.5,53.8397,M,-6.0481,M,2.0,0000*67
